sku,design_no,stock,category,size,color,sku_missing,stock_status,sku_duplicate,sku_quality
BTM026-NP-M,BTM026,6,Pant,M,Red,False,In Stock,False,Valid SKU
BTM026-NP-S,BTM026,6,Pant,S,Red,False,In Stock,False,Valid SKU
BTM026-NP-XL,BTM026,0,Pant,XL,Red,False,Out of Stock,False,Valid SKU
BTM026-NP-XS,BTM026,23,Pant,XS,Red,False,In Stock,False,Valid SKU
BTM026-NP-XXL,BTM026,0,Pant,XXL,Red,False,Out of Stock,False,Valid SKU
BTM026-NP-XXXL,BTM026,3,Pant,XXXL,Red,False,Low Stock,False,Valid SKU
BTM027-NP-L,BTM027,14,Pant,L,Green,False,In Stock,False,Valid SKU
BTM027-NP-M,BTM027,14,Pant,M,Green,False,In Stock,False,Valid SKU
BTM027-NP-S,BTM027,37,Pant,S,Green,False,In Stock,False,Valid SKU
BTM027-NP-XL,BTM027,8,Pant,XL,Green,False,In Stock,False,Valid SKU
BTM027-NP-XS,BTM027,25,Pant,XS,Green,False,In Stock,False,Valid SKU
BTM027-NP-XXL,BTM027,25,Pant,XXL,Green,False,In Stock,False,Valid SKU
BTM027-NP-XXXL,BTM027,16,Pant,XXXL,Green,False,In Stock,False,Valid SKU
BTM029-NP-L,BTM029,2,Pant,L,Beige,False,Low Stock,False,Valid SKU
BTM029-NP-M,BTM029,4,Pant,M,Beige,False,Low Stock,False,Valid SKU
BTM029-NP-S,BTM029,1,Pant,S,Beige,False,Low Stock,False,Valid SKU
BTM029-NP-XL,BTM029,2,Pant,XL,Beige,False,Low Stock,False,Valid SKU
BTM029-NP-XS,BTM029,2,Pant,XS,Beige,False,Low Stock,False,Valid SKU
BTM029-NP-XXL,BTM029,0,Pant,XXL,Beige,False,Out of Stock,False,Valid SKU
BTM029-NP-XXXL,BTM029,1,Pant,XXXL,Beige,False,Low Stock,False,Valid SKU
BTM030-NP-L,BTM030,0,Pant,L,Dark Green,False,Out of Stock,False,Valid SKU
BTM030-NP-M,BTM030,1,Pant,M,Dark Green,False,Low Stock,False,Valid SKU
BTM030-NP-S,BTM030,8,Pant,S,Dark Green,False,In Stock,False,Valid SKU
BTM030-NP-XL,BTM030,1,Pant,XL,Dark Green,False,Low Stock,False,Valid SKU
BTM030-NP-XS,BTM030,7,Pant,XS,Dark Green,False,In Stock,False,Valid SKU
BTM030-NP-XXL,BTM030,1,Pant,XXL,Dark Green,False,Low Stock,False,Valid SKU
BTM030-NP-XXXL,BTM030,5,Pant,XXXL,Dark Green,False,Low Stock,False,Valid SKU
BTM031-NP-L,BTM031,43,Pant,L,Brown,False,In Stock,False,Valid SKU
BTM031-NP-M,BTM031,6,Pant,M,Brown,False,In Stock,False,Valid SKU
BTM031-NP-S,BTM031,56,Pant,S,Brown,False,In Stock,False,Valid SKU
BTM031-NP-XL,BTM031,13,Pant,XL,Brown,False,In Stock,False,Valid SKU
BTM031-NP-XS,BTM031,20,Pant,XS,Brown,False,In Stock,False,Valid SKU
BTM031-NP-XXL,BTM031,56,Pant,XXL,Brown,False,In Stock,False,Valid SKU
BTM031-NP-XXXL,BTM031,50,Pant,XXXL,Brown,False,In Stock,False,Valid SKU
BTM032-NP-L,BTM032,1,Pant,L,Pink,False,Low Stock,False,Valid SKU
BTM032-NP-M,BTM032,1,Pant,M,Pink,False,Low Stock,False,Valid SKU
BTM032-NP-S,BTM032,2,Pant,S,Pink,False,Low Stock,False,Valid SKU
BTM032-NP-XL,BTM032,1,Pant,XL,Pink,False,Low Stock,False,Valid SKU
BTM032-NP-XS,BTM032,5,Pant,XS,Pink,False,Low Stock,False,Valid SKU
BTM032-NP-XXL,BTM032,3,Pant,XXL,Pink,False,Low Stock,False,Valid SKU
BTM032-NP-XXXL,BTM032,1,Pant,XXXL,Pink,False,Low Stock,False,Valid SKU
BTM033-NP-L,BTM033,0,Pant,L,Turquoise Blue,False,Out of Stock,False,Valid SKU
BTM033-NP-M,BTM033,1,Pant,M,Turquoise Blue,False,Low Stock,False,Valid SKU
BTM033-NP-S,BTM033,1,Pant,S,Turquoise Blue,False,Low Stock,False,Valid SKU
BTM033-NP-XL,BTM033,1,Pant,XL,Turquoise Blue,False,Low Stock,False,Valid SKU
BTM033-NP-XS,BTM033,5,Pant,XS,Turquoise Blue,False,Low Stock,False,Valid SKU
BTM033-NP-XXL,BTM033,3,Pant,XXL,Turquoise Blue,False,Low Stock,False,Valid SKU
BTM033-NP-XXXL,BTM033,2,Pant,XXXL,Turquoise Blue,False,Low Stock,False,Valid SKU
BTM035-NP-L,BTM035,0,Pant,L,Mustard,False,Out of Stock,False,Valid SKU
BTM035-NP-M,BTM035,0,Pant,M,Mustard,False,Out of Stock,False,Valid SKU
BTM035-NP-S,BTM035,4,Pant,S,Mustard,False,Low Stock,False,Valid SKU
BTM035-NP-XL,BTM035,1,Pant,XL,Mustard,False,Low Stock,False,Valid SKU
BTM035-NP-XS,BTM035,12,Pant,XS,Mustard,False,In Stock,False,Valid SKU
BTM035-NP-XXL,BTM035,3,Pant,XXL,Mustard,False,Low Stock,False,Valid SKU
BTM035-NP-XXXL,BTM035,4,Pant,XXXL,Mustard,False,Low Stock,False,Valid SKU
BTM036-PP-L,BTM036,3,Palazzo,L,Red,False,Low Stock,False,Valid SKU
BTM036-PP-M,BTM036,10,Palazzo,M,Red,False,In Stock,False,Valid SKU
BTM036-PP-S,BTM036,8,Palazzo,S,Red,False,In Stock,False,Valid SKU
BTM036-PP-XL,BTM036,6,Palazzo,XL,Red,False,In Stock,False,Valid SKU
BTM036-PP-XS,BTM036,33,Palazzo,XS,Red,False,In Stock,False,Valid SKU
BTM036-PP-XXL,BTM036,3,Palazzo,XXL,Red,False,Low Stock,False,Valid SKU
BTM036-PP-XXXL,BTM036,6,Palazzo,XXXL,Red,False,In Stock,False,Valid SKU
BTM037-PP-L,BTM037,2,Palazzo,L,Teal,False,Low Stock,False,Valid SKU
BTM037-PP-M,BTM037,4,Palazzo,M,Teal,False,Low Stock,False,Valid SKU
BTM037-PP-S,BTM037,7,Palazzo,S,Teal,False,In Stock,False,Valid SKU
BTM037-PP-XL,BTM037,3,Palazzo,XL,Teal,False,Low Stock,False,Valid SKU
BTM037-PP-XS,BTM037,21,Palazzo,XS,Teal,False,In Stock,False,Valid SKU
BTM037-PP-XXL,BTM037,3,Palazzo,XXL,Teal,False,Low Stock,False,Valid SKU
BTM037-PP-XXXL,BTM037,3,Palazzo,XXXL,Teal,False,Low Stock,False,Valid SKU
BTM038-PP-L,BTM038,3,Palazzo,L,Black,False,Low Stock,False,Valid SKU
BTM038-PP-M,BTM038,2,Palazzo,M,Black,False,Low Stock,False,Valid SKU
BTM038-PP-S,BTM038,6,Palazzo,S,Black,False,In Stock,False,Valid SKU
BTM038-PP-XL,BTM038,2,Palazzo,XL,Black,False,Low Stock,False,Valid SKU
BTM038-PP-XS,BTM038,30,Palazzo,XS,Black,False,In Stock,False,Valid SKU
BTM038-PP-XXL,BTM038,3,Palazzo,XXL,Black,False,Low Stock,False,Valid SKU
BTM038-PP-XXXL,BTM038,1,Palazzo,XXXL,Black,False,Low Stock,False,Valid SKU
BTM039-PP-L,BTM039,2,Palazzo,L,White,False,Low Stock,False,Valid SKU
BTM039-PP-M,BTM039,2,Palazzo,M,White,False,Low Stock,False,Valid SKU
BTM039-PP-S,BTM039,4,Palazzo,S,White,False,Low Stock,False,Valid SKU
BTM039-PP-XL,BTM039,2,Palazzo,XL,White,False,Low Stock,False,Valid SKU
BTM039-PP-XS,BTM039,11,Palazzo,XS,White,False,In Stock,False,Valid SKU
BTM039-PP-XXL,BTM039,2,Palazzo,XXL,White,False,Low Stock,False,Valid SKU
BTM039-PP-XXXL,BTM039,4,Palazzo,XXXL,White,False,Low Stock,False,Valid SKU
BTM040-PP-L,BTM040,2,Palazzo,L,Brown,False,Low Stock,False,Valid SKU
BTM040-PP-M,BTM040,4,Palazzo,M,Brown,False,Low Stock,False,Valid SKU
BTM040-PP-S,BTM040,36,Palazzo,S,Brown,False,In Stock,False,Valid SKU
BTM040-PP-XL,BTM040,3,Palazzo,XL,Brown,False,Low Stock,False,Valid SKU
BTM040-PP-XS,BTM040,35,Palazzo,XS,Brown,False,In Stock,False,Valid SKU
BTM040-PP-XXL,BTM040,4,Palazzo,XXL,Brown,False,Low Stock,False,Valid SKU
BTM040-PP-XXXL,BTM040,2,Palazzo,XXXL,Brown,False,Low Stock,False,Valid SKU
BTM041-PP-L,BTM041,6,Palazzo,L,Grey,False,In Stock,False,Valid SKU
BTM041-PP-M,BTM041,5,Palazzo,M,Grey,False,Low Stock,False,Valid SKU
BTM041-PP-S,BTM041,51,Palazzo,S,Grey,False,In Stock,False,Valid SKU
BTM041-PP-XL,BTM041,7,Palazzo,XL,Grey,False,In Stock,False,Valid SKU
BTM041-PP-XS,BTM041,50,Palazzo,XS,Grey,False,In Stock,False,Valid SKU
BTM041-PP-XXL,BTM041,7,Palazzo,XXL,Grey,False,In Stock,False,Valid SKU
BTM041-PP-XXXL,BTM041,7,Palazzo,XXXL,Grey,False,In Stock,False,Valid SKU
BTM042-PP-L,BTM042,3,Palazzo,L,Mustard,False,Low Stock,False,Valid SKU
BTM042-PP-M,BTM042,3,Palazzo,M,Mustard,False,Low Stock,False,Valid SKU
BTM042-PP-S,BTM042,29,Palazzo,S,Mustard,False,In Stock,False,Valid SKU
BTM042-PP-XL,BTM042,3,Palazzo,XL,Mustard,False,Low Stock,False,Valid SKU
BTM042-PP-XS,BTM042,55,Palazzo,XS,Mustard,False,In Stock,False,Valid SKU
BTM042-PP-XXL,BTM042,6,Palazzo,XXL,Mustard,False,In Stock,False,Valid SKU
BTM042-PP-XXXL,BTM042,3,Palazzo,XXXL,Mustard,False,Low Stock,False,Valid SKU
BTM043-PP-L,BTM043,2,Palazzo,L,Khaki,False,Low Stock,False,Valid SKU
BTM043-PP-M,BTM043,2,Palazzo,M,Khaki,False,Low Stock,False,Valid SKU
BTM043-PP-S,BTM043,4,Palazzo,S,Khaki,False,Low Stock,False,Valid SKU
BTM043-PP-XL,BTM043,3,Palazzo,XL,Khaki,False,Low Stock,False,Valid SKU
BTM043-PP-XS,BTM043,8,Palazzo,XS,Khaki,False,In Stock,False,Valid SKU
BTM043-PP-XXL,BTM043,3,Palazzo,XXL,Khaki,False,Low Stock,False,Valid SKU
BTM043-PP-XXXL,BTM043,3,Palazzo,XXXL,Khaki,False,Low Stock,False,Valid SKU
BTM044-PP-L,BTM044,2,Palazzo,L,Maroon,False,Low Stock,False,Valid SKU
BTM044-PP-M,BTM044,3,Palazzo,M,Maroon,False,Low Stock,False,Valid SKU
BTM044-PP-S,BTM044,5,Palazzo,S,Maroon,False,Low Stock,False,Valid SKU
BTM044-PP-XL,BTM044,2,Palazzo,XL,Maroon,False,Low Stock,False,Valid SKU
BTM044-PP-XS,BTM044,55,Palazzo,XS,Maroon,False,In Stock,False,Valid SKU
BTM044-PP-XXL,BTM044,3,Palazzo,XXL,Maroon,False,Low Stock,False,Valid SKU
BTM044-PP-XXXL,BTM044,5,Palazzo,XXXL,Maroon,False,Low Stock,False,Valid SKU
BTM045-PP-L,BTM045,4,Palazzo,L,Olive Green,False,Low Stock,False,Valid SKU
BTM045-PP-M,BTM045,3,Palazzo,M,Olive Green,False,Low Stock,False,Valid SKU
BTM045-PP-S,BTM045,34,Palazzo,S,Olive Green,False,In Stock,False,Valid SKU
BTM045-PP-XL,BTM045,4,Palazzo,XL,Olive Green,False,Low Stock,False,Valid SKU
BTM045-PP-XS,BTM045,26,Palazzo,XS,Olive Green,False,In Stock,False,Valid SKU
BTM045-PP-XXL,BTM045,24,Palazzo,XXL,Olive Green,False,In Stock,False,Valid SKU
BTM045-PP-XXXL,BTM045,6,Palazzo,XXXL,Olive Green,False,In Stock,False,Valid SKU
BTM046-PP-L,BTM046,3,Palazzo,L,Navy Blue,False,Low Stock,False,Valid SKU
BTM046-PP-M,BTM046,10,Palazzo,M,Navy Blue,False,In Stock,False,Valid SKU
BTM046-PP-S,BTM046,29,Palazzo,S,Navy Blue,False,In Stock,False,Valid SKU
BTM046-PP-XL,BTM046,3,Palazzo,XL,Navy Blue,False,Low Stock,False,Valid SKU
BTM046-PP-XS,BTM046,27,Palazzo,XS,Navy Blue,False,In Stock,False,Valid SKU
BTM046-PP-XXL,BTM046,2,Palazzo,XXL,Navy Blue,False,Low Stock,False,Valid SKU
BTM046-PP-XXXL,BTM046,3,Palazzo,XXXL,Navy Blue,False,Low Stock,False,Valid SKU
BTM047-PP-L,BTM047,3,Palazzo,L,Pink,False,Low Stock,False,Valid SKU
BTM047-PP-M,BTM047,10,Palazzo,M,Pink,False,In Stock,False,Valid SKU
BTM047-PP-S,BTM047,15,Palazzo,S,Pink,False,In Stock,False,Valid SKU
BTM047-PP-XL,BTM047,6,Palazzo,XL,Pink,False,In Stock,False,Valid SKU
BTM047-PP-XS,BTM047,32,Palazzo,XS,Pink,False,In Stock,False,Valid SKU
BTM047-PP-XXL,BTM047,11,Palazzo,XXL,Pink,False,In Stock,False,Valid SKU
BTM047-PP-XXXL,BTM047,4,Palazzo,XXXL,Pink,False,Low Stock,False,Valid SKU
BTM048-PP-L,BTM048,3,Palazzo,L,Green,False,Low Stock,False,Valid SKU
BTM048-PP-M,BTM048,3,Palazzo,M,Green,False,Low Stock,False,Valid SKU
BTM048-PP-S,BTM048,6,Palazzo,S,Green,False,In Stock,False,Valid SKU
BTM048-PP-XL,BTM048,2,Palazzo,XL,Green,False,Low Stock,False,Valid SKU
BTM048-PP-XS,BTM048,51,Palazzo,XS,Green,False,In Stock,False,Valid SKU
BTM048-PP-XXL,BTM048,16,Palazzo,XXL,Green,False,In Stock,False,Valid SKU
BTM048-PP-XXXL,BTM048,16,Palazzo,XXXL,Green,False,In Stock,False,Valid SKU
BTM049-SHA-L,BTM049,19,Sharara,L,Teal Blue,False,In Stock,False,Valid SKU
BTM049-SHA-M,BTM049,22,Sharara,M,Teal Blue,False,In Stock,False,Valid SKU
BTM049-SHA-S,BTM049,29,Sharara,S,Teal Blue,False,In Stock,False,Valid SKU
BTM049-SHA-XL,BTM049,25,Sharara,XL,Teal Blue,False,In Stock,False,Valid SKU
BTM049-SHA-XXL,BTM049,28,Sharara,XXL,Teal Blue,False,In Stock,False,Valid SKU
BTM050-SHA-L,BTM050,20,Sharara,L,Cream,False,In Stock,False,Valid SKU
BTM050-SHA-M,BTM050,25,Sharara,M,Cream,False,In Stock,False,Valid SKU
BTM050-SHA-S,BTM050,26,Sharara,S,Cream,False,In Stock,False,Valid SKU
BTM050-SHA-XL,BTM050,23,Sharara,XL,Cream,False,In Stock,False,Valid SKU
BTM050-SHA-XXL,BTM050,25,Sharara,XXL,Cream,False,In Stock,False,Valid SKU
BTM051-SHA-L,BTM051,28,Sharara,L,Black,False,In Stock,False,Valid SKU
BTM051-SHA-M,BTM051,30,Sharara,M,Black,False,In Stock,False,Valid SKU
BTM051-SHA-S,BTM051,34,Sharara,S,Black,False,In Stock,False,Valid SKU
BTM051-SHA-XL,BTM051,32,Sharara,XL,Black,False,In Stock,False,Valid SKU
BTM051-SHA-XXL,BTM051,35,Sharara,XXL,Black,False,In Stock,False,Valid SKU
BTM052-SHA-L,BTM052,32,Sharara,L,Pink,False,In Stock,False,Valid SKU
BTM052-SHA-M,BTM052,27,Sharara,M,Pink,False,In Stock,False,Valid SKU
BTM052-SHA-S,BTM052,42,Sharara,S,Pink,False,In Stock,False,Valid SKU
BTM052-SHA-XL,BTM052,37,Sharara,XL,Pink,False,In Stock,False,Valid SKU
BTM052-SHA-XXL,BTM052,36,Sharara,XXL,Pink,False,In Stock,False,Valid SKU
BTM053-SHA-L,BTM053,17,Sharara,L,Red,False,In Stock,False,Valid SKU
BTM053-SHA-M,BTM053,34,Sharara,M,Red,False,In Stock,False,Valid SKU
BTM053-SHA-S,BTM053,41,Sharara,S,Red,False,In Stock,False,Valid SKU
BTM053-SHA-XL,BTM053,36,Sharara,XL,Red,False,In Stock,False,Valid SKU
BTM053-SHA-XXL,BTM053,39,Sharara,XXL,Red,False,In Stock,False,Valid SKU
BTM054-SK-L,BTM054,31,Skirt,L,Black,False,In Stock,False,Valid SKU
BTM054-SK-M,BTM054,35,Skirt,M,Black,False,In Stock,False,Valid SKU
BTM054-SK-S,BTM054,37,Skirt,S,Black,False,In Stock,False,Valid SKU
BTM054-SK-XL,BTM054,36,Skirt,XL,Black,False,In Stock,False,Valid SKU
BTM054-SK-XXL,BTM054,38,Skirt,XXL,Black,False,In Stock,False,Valid SKU
BTM055-SK-L,BTM055,31,Skirt,L,Off White,False,In Stock,False,Valid SKU
BTM055-SK-M,BTM055,33,Skirt,M,Off White,False,In Stock,False,Valid SKU
BTM055-SK-S,BTM055,36,Skirt,S,Off White,False,In Stock,False,Valid SKU
BTM055-SK-XL,BTM055,36,Skirt,XL,Off White,False,In Stock,False,Valid SKU
BTM055-SK-XXL,BTM055,36,Skirt,XXL,Off White,False,In Stock,False,Valid SKU
BTM056-SHA-L,BTM056,21,Sharara,L,Black,False,In Stock,False,Valid SKU
BTM056-SHA-M,BTM056,31,Sharara,M,Black,False,In Stock,False,Valid SKU
BTM056-SHA-S,BTM056,32,Sharara,S,Black,False,In Stock,False,Valid SKU
BTM056-SHA-XL,BTM056,31,Sharara,XL,Black,False,In Stock,False,Valid SKU
BTM056-SHA-XXL,BTM056,31,Sharara,XXL,Black,False,In Stock,False,Valid SKU
BTM057-SHA-L,BTM057,30,Sharara,L,Navy Blue,False,In Stock,False,Valid SKU
BTM057-SHA-M,BTM057,30,Sharara,M,Navy Blue,False,In Stock,False,Valid SKU
BTM057-SHA-S,BTM057,31,Sharara,S,Navy Blue,False,In Stock,False,Valid SKU
BTM057-SHA-XL,BTM057,33,Sharara,XL,Navy Blue,False,In Stock,False,Valid SKU
BTM057-SHA-XXL,BTM057,31,Sharara,XXL,Navy Blue,False,In Stock,False,Valid SKU
BTM058-SHA-L,BTM058,26,Sharara,L,Cream,False,In Stock,False,Valid SKU
BTM058-SHA-M,BTM058,28,Sharara,M,Cream,False,In Stock,False,Valid SKU
BTM058-SHA-S,BTM058,33,Sharara,S,Cream,False,In Stock,False,Valid SKU
BTM058-SHA-XL,BTM058,30,Sharara,XL,Cream,False,In Stock,False,Valid SKU
BTM058-SHA-XXL,BTM058,30,Sharara,XXL,Cream,False,In Stock,False,Valid SKU
BTM059-SK-L,BTM059,29,Skirt,L,Off White,False,In Stock,False,Valid SKU
BTM059-SK-M,BTM059,32,Skirt,M,Off White,False,In Stock,False,Valid SKU
BTM059-SK-S,BTM059,34,Skirt,S,Off White,False,In Stock,False,Valid SKU
BTM059-SK-XL,BTM059,32,Skirt,XL,Off White,False,In Stock,False,Valid SKU
BTM059-SK-XXL,BTM059,34,Skirt,XXL,Off White,False,In Stock,False,Valid SKU
BTM060-SK-L,BTM060,33,Skirt,L,Black,False,In Stock,False,Valid SKU
BTM060-SK-M,BTM060,30,Skirt,M,Black,False,In Stock,False,Valid SKU
BTM060-SK-S,BTM060,34,Skirt,S,Black,False,In Stock,False,Valid SKU
BTM060-SK-XL,BTM060,33,Skirt,XL,Black,False,In Stock,False,Valid SKU
BTM060-SK-XXL,BTM060,33,Skirt,XXL,Black,False,In Stock,False,Valid SKU
CH201-RED-L,CH201,3,Leggings,L,Red,False,Low Stock,False,Valid SKU
CH201-RED-M,CH201,3,Leggings,M,Red,False,Low Stock,False,Valid SKU
CH201-RED-S,CH201,6,Leggings,S,Red,False,In Stock,False,Valid SKU
CH201-RED-XL,CH201,4,Leggings,XL,Red,False,Low Stock,False,Valid SKU
CH201-RED-XXL,CH201,2,Leggings,XXL,Red,False,Low Stock,False,Valid SKU
CH202-ORANGE-L,CH202,3,Leggings,L,Orange,False,Low Stock,False,Valid SKU
CH202-ORANGE-M,CH202,8,Leggings,M,Orange,False,In Stock,False,Valid SKU
CH202-ORANGE-S,CH202,7,Leggings,S,Orange,False,In Stock,False,Valid SKU
CH202-ORANGE-XL,CH202,5,Leggings,XL,Orange,False,Low Stock,False,Valid SKU
CH202-ORANGE-XXL,CH202,3,Leggings,XXL,Orange,False,Low Stock,False,Valid SKU
,CH203,0,Leggings,Free,Maroon,True,Out of Stock,False,Missing / Invalid SKU
CH203-MAROON-L,CH203,6,Leggings,L,Maroon,False,In Stock,False,Valid SKU
CH203-MAROON-M,CH203,4,Leggings,M,Maroon,False,Low Stock,False,Valid SKU
CH203-MAROON-S,CH203,2,Leggings,S,Maroon,False,Low Stock,False,Valid SKU
CH203-MAROON-XL,CH203,3,Leggings,XL,Maroon,False,Low Stock,False,Valid SKU
CH203-MAROON-XXL,CH203,2,Leggings,XXL,Maroon,False,Low Stock,False,Valid SKU
CH204-PURPLE-L,CH204,3,Leggings,L,Purple,False,Low Stock,False,Valid SKU
CH204-PURPLE-M,CH204,3,Leggings,M,Purple,False,Low Stock,False,Valid SKU
CH204-PURPLE-S,CH204,5,Leggings,S,Purple,False,Low Stock,False,Valid SKU
CH204-PURPLE-XL,CH204,2,Leggings,XL,Purple,False,Low Stock,False,Valid SKU
CH204-PURPLE-XXL,CH204,2,Leggings,XXL,Purple,False,Low Stock,False,Valid SKU
CH205-YELLOW-L,CH205,3,Leggings,L,Yellow,False,Low Stock,False,Valid SKU
CH205-YELLOW-M,CH205,4,Leggings,M,Yellow,False,Low Stock,False,Valid SKU
CH205-YELLOW-S,CH205,12,Leggings,S,Yellow,False,In Stock,False,Valid SKU
CH205-YELLOW-XL,CH205,5,Leggings,XL,Yellow,False,Low Stock,False,Valid SKU
CH205-YELLOW-XXL,CH205,2,Leggings,XXL,Yellow,False,Low Stock,False,Valid SKU
CH206-GREEN-L,CH206,5,Leggings,L,Green,False,Low Stock,False,Valid SKU
CH206-GREEN-M,CH206,6,Leggings,M,Green,False,In Stock,False,Valid SKU
CH206-GREEN-S,CH206,10,Leggings,S,Green,False,In Stock,False,Valid SKU
CH206-GREEN-XL,CH206,5,Leggings,XL,Green,False,Low Stock,False,Valid SKU
CH206-GREEN-XXL,CH206,2,Leggings,XXL,Green,False,Low Stock,False,Valid SKU
CH207-PINK-L,CH207,3,Leggings,L,Pink,False,Low Stock,False,Valid SKU
CH207-PINK-M,CH207,3,Leggings,M,Pink,False,Low Stock,False,Valid SKU
CH207-PINK-S,CH207,5,Leggings,S,Pink,False,Low Stock,False,Valid SKU
CH207-PINK-XL,CH207,2,Leggings,XL,Pink,False,Low Stock,False,Valid SKU
CH207-PINK-XXL,CH207,2,Leggings,XXL,Pink,False,Low Stock,False,Valid SKU
CH208-MUSTARD-L,CH208,7,Leggings,L,Mustard,False,In Stock,False,Valid SKU
CH208-MUSTARD-M,CH208,13,Leggings,M,Mustard,False,In Stock,False,Valid SKU
CH208-MUSTARD-S,CH208,7,Leggings,S,Mustard,False,In Stock,False,Valid SKU
CH208-MUSTARD-XL,CH208,4,Leggings,XL,Mustard,False,Low Stock,False,Valid SKU
CH208-MUSTARD-XXL,CH208,4,Leggings,XXL,Mustard,False,Low Stock,False,Valid SKU
CH209-BIEGE-L,CH209,3,Leggings,L,Beige,False,Low Stock,False,Valid SKU
CH209-BIEGE-M,CH209,3,Leggings,M,Beige,False,Low Stock,False,Valid SKU
CH209-BIEGE-S,CH209,4,Leggings,S,Beige,False,Low Stock,False,Valid SKU
CH209-BIEGE-XL,CH209,4,Leggings,XL,Beige,False,Low Stock,False,Valid SKU
CH209-BIEGE-XXL,CH209,2,Leggings,XXL,Beige,False,Low Stock,False,Valid SKU
CH210-NAVY-L,CH210,2,Leggings,L,Navy Blue,False,Low Stock,False,Valid SKU
CH210-NAVY-M,CH210,4,Leggings,M,Navy Blue,False,Low Stock,False,Valid SKU
CH210-NAVY-S,CH210,3,Leggings,S,Navy Blue,False,Low Stock,False,Valid SKU
CH210-NAVY-XL,CH210,2,Leggings,XL,Navy Blue,False,Low Stock,False,Valid SKU
CH210-NAVY-XXL,CH210,3,Leggings,XXL,Navy Blue,False,Low Stock,False,Valid SKU
CH211-BLACK-L,CH211,2,Leggings,L,Black,False,Low Stock,False,Valid SKU
CH211-BLACK-M,CH211,5,Leggings,M,Black,False,Low Stock,False,Valid SKU
CH211-BLACK-S,CH211,3,Leggings,S,Black,False,Low Stock,False,Valid SKU
CH211-BLACK-XL,CH211,3,Leggings,XL,Black,False,Low Stock,False,Valid SKU
CH211-BLACK-XXL,CH211,1,Leggings,XXL,Black,False,Low Stock,False,Valid SKU
CH212-WHITE-L,CH212,2,Leggings,L,White,False,Low Stock,False,Valid SKU
CH212-WHITE-M,CH212,2,Leggings,M,White,False,Low Stock,False,Valid SKU
CH212-WHITE-S,CH212,2,Leggings,S,White,False,Low Stock,False,Valid SKU
CH212-WHITE-XL,CH212,2,Leggings,XL,White,False,Low Stock,False,Valid SKU
CH212-WHITE-XXL,CH212,1,Leggings,XXL,White,False,Low Stock,False,Valid SKU
CH213-BROWN-L,CH213,4,Leggings,L,Brown,False,Low Stock,False,Valid SKU
CH213-BROWN-M,CH213,4,Leggings,M,Brown,False,Low Stock,False,Valid SKU
CH213-BROWN-S,CH213,4,Leggings,S,Brown,False,Low Stock,False,Valid SKU
CH213-BROWN-XL,CH213,3,Leggings,XL,Brown,False,Low Stock,False,Valid SKU
CH213-BROWN-XXL,CH213,3,Leggings,XXL,Brown,False,Low Stock,False,Valid SKU
J0001-DR-L,J0001,2,Dress,L,Pink,False,Low Stock,False,Valid SKU
J0001-DR-M,J0001,19,Dress,M,Pink,False,In Stock,False,Valid SKU
J0001-DR-S,J0001,9,Dress,S,Pink,False,In Stock,False,Valid SKU
J0001-DR-XL,J0001,26,Dress,XL,Pink,False,In Stock,False,Valid SKU
J0001-DR-XS,J0001,42,Dress,XS,Pink,False,In Stock,False,Valid SKU
J0001-DR-XXL,J0001,20,Dress,XXL,Pink,False,In Stock,False,Valid SKU
J0001-DR-XXXL,J0001,14,Dress,XXXL,Pink,False,In Stock,False,Valid SKU
J0002-SKD-L,J0002,93,Kurta Set,L,Peach,False,In Stock,False,Valid SKU
J0002-SKD-M,J0002,82,Kurta Set,M,Peach,False,In Stock,False,Valid SKU
J0002-SKD-S,J0002,165,Kurta Set,S,Peach,False,In Stock,False,Valid SKU
J0002-SKD-XL,J0002,62,Kurta Set,XL,Peach,False,In Stock,False,Valid SKU
J0002-SKD-XS,J0002,97,Kurta Set,XS,Peach,False,In Stock,False,Valid SKU
J0002-SKD-XXL,J0002,73,Kurta Set,XXL,Peach,False,In Stock,False,Valid SKU
J0002-SKD-XXXL,J0002,7,Kurta Set,XXXL,Peach,False,In Stock,False,Valid SKU
J0003-SET-L,J0003,3,Kurta Set,L,Mustard,False,Low Stock,False,Valid SKU
J0003-SET-M,J0003,7,Kurta Set,M,Mustard,False,In Stock,False,Valid SKU
J0003-SET-S,J0003,9,Kurta Set,S,Mustard,False,In Stock,False,Valid SKU
J0003-SET-XL,J0003,5,Kurta Set,XL,Mustard,False,Low Stock,False,Valid SKU
J0003-SET-XS,J0003,13,Kurta Set,XS,Mustard,False,In Stock,False,Valid SKU
J0003-SET-XXL,J0003,3,Kurta Set,XXL,Mustard,False,Low Stock,False,Valid SKU
J0003-SET-XXXL,J0003,9,Kurta Set,XXXL,Mustard,False,In Stock,False,Valid SKU
J0004-SKD-L,J0004,57,Kurta Set,L,Grey,False,In Stock,False,Valid SKU
J0004-SKD-M,J0004,61,Kurta Set,M,Grey,False,In Stock,False,Valid SKU
J0004-SKD-S,J0004,58,Kurta Set,S,Grey,False,In Stock,False,Valid SKU
J0004-SKD-XL,J0004,18,Kurta Set,XL,Grey,False,In Stock,False,Valid SKU
J0004-SKD-XS,J0004,53,Kurta Set,XS,Grey,False,In Stock,False,Valid SKU
