order_line_id,order_id,date,status,fulfilment,sales_channel,ship_service_level,style,sku,category,size,asin,courier_status,qty,currency,amount,ship_city,ship_state,ship_postal_code,ship_country,promotion_ids,b2b,fulfilled_by,amount_missing,promotion_recorded,zero_qty,zero_amount,repeated_order_sku,status_group,customer_type,year,month_number,month_name,year_month,day_name,is_weekend
45260,171-0658734-0912308,2022-04-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5014,MEN5014-KR-L,Kurta,L,B08YYTZRBY,Shipped,1,INR,495.0,KANPUR,UTTAR PRADESH,208024,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Sunday,True
103981,403-4019937-0197163,2022-06-18,Shipped,Amazon,Amazon.in,Expedited,SET413,SET413-KR-NP-S,Set,S,B09RKDX3Z1,Shipped,1,INR,699.0,CHENNAI,TAMIL NADU,600018,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Saturday,True
17360,408-6572914-5649942,2022-04-20,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3400,JNE3400-KR-XXL,Kurta,XXL,B083SNBTL8,Shipped,1,INR,459.0,AHMEDABAD 380014,GUJARAT,380014,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-XX7G3ZRJJJ5LG,Amazon PLCC Free-Financing Universal Merchant AAT-LEHCKNDBJG64E,Amazon PLCC Free-Financing Universal Merchant AAT-DJVHCEV7D7RQY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Wednesday,False
36378,404-2808548-2443531,2022-04-08,Shipped,Amazon,Amazon.in,Expedited,JNE3443,JNE3443-KR-L,Kurta,L,B081WWR2MN,Shipped,1,INR,487.0,CHANDIGARH,CHANDIGARH,160047,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Friday,False
69338,402-5897237-6456368,2022-05-15,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-L,Top,L,B08RYQQD6Z,Shipped,1,INR,574.0,TANDA RAMPUR DISTRICT,UTTAR PRADESH,244925,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Sunday,True
120633,402-8280678-1332335,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XL,Top,XL,B08RYPWC3J,Shipped,1,INR,758.0,PUNE,MAHARASHTRA,411038,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Monday,False
125499,406-7381996-5653916,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,SET232,SET232-KR-PP-XXL,Set,XXL,B08MYW7YSS,Shipped,1,INR,480.0,MUMBAI,MAHARASHTRA,400053,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Friday,False
23160,405-8326161-8712343,2022-04-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-XS,Western Dress,XS,B099NS55L1,Shipped,1,INR,744.0,ANANTAPUR,ANDHRA PRADESH,515002,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-XX7G3ZRJJJ5LG,Amazon PLCC Free-Financing Universal Merchant AAT-LEHCKNDBJG64E,Amazon PLCC Free-Financing Universal Merchant AAT-DJVHCEV7D7RQY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Saturday,True
83003,406-7596057-9161162,2022-05-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET356,SET356-KR-NP-M,Set,M,B09QJ4D21Y,Shipped,1,INR,1066.0,THANE,MAHARASHTRA,400605,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-TREXU6MY3SEMI,Amazon PLCC Free-Financing Universal Merchant AAT-CPIZVVXYOLZ5S,Amazon PLCC Free-Financing Universal Merchant AAT-BS2QIL3ZUUJDC,Amazon PLCC Free-Financing Universal Merchant AAT-BD2QQYQLU3K3Q,Amazon PLCC Free-Financing Universal Merchant AAT-7Z5FYSWV55YJ6,Amazon PLCC Free-Financing Universal Merchant AAT-KQRYFJZLTA6E2,Amazon PLCC Free-Financing Universal Merchant AAT-F6SN46VZWQOQI,Amazon PLCC Free-Financing Universal Merchant AAT-GL6VKXK3MYVP4,Amazon PLCC Free-Financing Universal Merchant AAT-26CRLBGU7BZ4I,Amazon PLCC Free-Financing Universal Merchant AAT-EC3WUB2OYMZJY,Amazon PLCC Free-Financing Universal Merchant AAT-LLHTF3J4EFYUO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,5,May,2022-05,Thursday,False
29550,405-2590601-4311549,2022-04-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET279,SET279-LC-S,Set,S,B09CT6L67S,Shipped,1,INR,888.0,SECUNDERABAD,TELANGANA,500014,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-AWMMZNGS33JGQ,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Wednesday,False
55490,406-3803788-2519528,2022-05-27,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-M,Kurta,M,B081WY1SP3,Shipped,1,INR,435.0,BENGALURU,KARNATAKA,560097,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Friday,False
85929,408-4412777-5685133,2022-05-03,Cancelled,Amazon,Amazon.in,Expedited,MEN5032,MEN5032-KR-S,Kurta,S,B08YYXJJ4V,Cancelled,0,INR,,MANDVI SURAT DISTRICT,GUJARAT,394160,IN,No Promotion Recorded,False,Amazon,True,False,True,False,False,Cancelled,B2C,2022,5,May,2022-05,Tuesday,False
122768,406-2334163-9931523,2022-06-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET402,SET402-KR-NP-XL,Set,XL,B09VC53FQW,Shipped,1,INR,988.0,BENGALURU,KARNATAKA,560016,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-4E5FUC262BDQ2,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,6,June,2022-06,Sunday,True
96598,171-4680691-8599500,2022-06-24,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0135,J0135-SET-XL,Set,XL,B08QGJWRRZ,Shipped,1,INR,591.0,MUMBAI,MAHARASHTRA,400067,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-5WLEJFJPU23IC,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-NXLSQ2GWN3LQK,Amazon PLCC Free-Financing Universal Merchant AAT-UFMRPWCRGE2ZM,Amazon PLCC Free-Financing Universal Merchant AAT-SF4YGC5K3O574,Amazon PLCC Free-Financing Universal Merchant AAT-SUBB5QVZKACYG,Amazon PLCC Free-Financing Universal Merchant AAT-CF5ZF57364I7G,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,6,June,2022-06,Friday,False
5176,171-7026969-1955542,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET405,SET405-KR-NP-XXL,Set,XXL,B09QJ2HM91,Shipped,1,INR,771.0,HYDERABAD,TELANGANA,500084,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Wednesday,False
33116,404-3666880-9205945,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-XS,Top,XS,B08ZJ2CB3B,Shipped,1,INR,432.0,HYDERABAD,TELANGANA,502032,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Sunday,True
24419,403-9444627-9925920,2022-04-16,Cancelled,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XXL,Set,XXL,B09RKCWNYM,Unshipped,1,INR,801.0,MUMBAI,MAHARASHTRA,400064,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Cancelled,B2C,2022,4,April,2022-04,Saturday,True
115257,404-9848862-8148336,2022-06-10,Shipped,Amazon,Amazon.in,Expedited,JNE3764,JNE3764-KR-L,Kurta,L,B09K3T5QR5,Shipped,1,INR,387.0,HYDERABAD,TELANGANA,500055,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Friday,False
62251,405-2405706-8105107,2022-05-21,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-M,Kurta,M,B08KRXV1QR,Shipped,1,INR,399.0,BENGALURU,KARNATAKA,560021,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Saturday,True
93730,171-3402113-4172308,2022-06-27,Cancelled,Amazon,Amazon.in,Expedited,SET340,SET340-KR-NP-XXL,Set,XXL,B09RKDBB27,Unshipped,1,INR,799.0,SURENDRANAGAR,GUJARAT,363001,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Cancelled,B2C,2022,6,June,2022-06,Monday,False
65530,403-6986604-6437907,2022-05-18,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXXL,Kurta,3XL,B081WZ4T3V,Shipped,1,INR,435.0,BULDHANA,MAHARASHTRA,443308,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Wednesday,False
68375,408-5832677-6230712,2022-05-16,Shipped,Amazon,Amazon.in,Expedited,NW012,NW012-TP-PJ-XS,Set,XS,B0922T4KGR,Shipped,1,INR,537.0,KOLKATA,WEST BENGAL,700082,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Monday,False
65389,171-6985610-1225968,2022-05-18,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3665,JNE3665-TP-L,Top,L,B0986XV34R,Shipped,1,INR,545.0,OLD GOA,GOA,403110,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,5,May,2022-05,Wednesday,False
6392,171-7791805-4099535,2022-04-26,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-M,Set,M,B0822TDMYH,Shipped,1,INR,788.0,NANDURBAR DISTRICT,MAHARASHTRA,425410,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Tuesday,False
3484,407-7419861-4520333,2022-04-28,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET219,SET219-KR-PP-XXXL,Set,3XL,B08B3Y6ZXM,Shipped,1,INR,662.0,NEW DELHI,DELHI,110096,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Thursday,False
118490,403-7407725-6467506,2022-06-08,Shipped,Amazon,Amazon.in,Expedited,JNE3601,JNE3601-KR-XL,Kurta,XL,B08QJN1DQJ,Shipped,1,INR,301.0,HYDERABAD,TELANGANA,500013,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Wednesday,False
84355,407-7533898-3863551,2022-05-04,Cancelled,Amazon,Amazon.in,Expedited,JNE3423,JNE3423-KR-L,Kurta,L,B081X4S826,Cancelled,0,INR,,ICHALKARANJI,MAHARASHTRA,416115,IN,No Promotion Recorded,False,Amazon,True,False,True,False,False,Cancelled,B2C,2022,5,May,2022-05,Wednesday,False
